#metadataBlock	name	dataverseAlias	displayName	blockURI
	MDS_fairagro		MDS_fairagro	
#datasetField	name	title	description	watermark	fieldType	displayOrder	displayFormat	advancedSearchField	allowControlledVocabulary	allowmultiples	facetable	displayoncreate	required	parent	metadatablock_id	termURI
	MDS_fairagro.citation.datasetContact.datasetContactEmail	MDS_fairagro.citation.datasetContact.datasetContactEmail	'The point of contact''s email address'		text	17		TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	MDS_fairagro.citation.datasetContact	MDS_fairagro
	MDS_fairagro.citation.dsDescription	MDS_fairagro.citation.dsDescription	A summary describing the purpose, nature, and scope of the Dataset		none	18		FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	MDS_fairagro.citation	MDS_fairagro
	MDS_fairagro.citation.dsDescription.dsDescriptionValue	MDS_fairagro.citation.dsDescription.dsDescriptionValue	A summary describing the purpose, nature, and scope of the Dataset		text	19		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.citation.dsDescription	MDS_fairagro
	MDS_fairagro.citation.subject	MDS_fairagro.citation.subject	The area of study relevant to the Dataset		text	20		TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	MDS_fairagro.citation	MDS_fairagro
	MDS_fairagro.citation.keyword	MDS_fairagro.citation.keyword	A key term that describes an important aspect of the Dataset and information about any controlled vocabulary used		none	21		FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	MDS_fairagro.citation	MDS_fairagro
	MDS_fairagro.citation.keyword.keywordValue	MDS_fairagro.citation.keyword.keywordValue	A key term that describes important aspects of the Dataset		text	22		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.citation.keyword	MDS_fairagro
	MDS_fairagro.citation.keyword.keywordVocabulary	MDS_fairagro.citation.keyword.keywordVocabulary	The controlled vocabulary used for the keyword term (e.g. LCSH, MeSH)		text	23		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.citation.keyword	MDS_fairagro
	MDS_fairagro.citation.keyword.keywordVocabularyURI	MDS_fairagro.citation.keyword.keywordVocabularyURI	'The URL where one can access information about the term''s controlled vocabulary'		text	24		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.citation.keyword	MDS_fairagro
	MDS_fairagro.citation.language	MDS_fairagro.citation.language	'A language that the Dataset''s files is written in'		text	25		TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	MDS_fairagro.citation	MDS_fairagro
	MDS_fairagro.citation.productionDate	MDS_fairagro.citation.productionDate	The date when the data were produced (not distributed, published, or archived)		text	26		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.citation	MDS_fairagro
	MDS_fairagro.citation.distributionDate	MDS_fairagro.citation.distributionDate	The date when the Dataset was made available for distribution/presentation		text	27		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.citation	MDS_fairagro
	MDS_fairagro.citation.publication	MDS_fairagro.citation.publication	The article or report that uses the data in the Dataset. The full list of related publications will be displayed on the metadata tab		none	28		FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	MDS_fairagro.citation	MDS_fairagro
	MDS_fairagro.citation.publication.publicationCitation	MDS_fairagro.citation.publication.publicationCitation	The full bibliographic citation for the related publication		text	29		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.citation.publication	MDS_fairagro
	MDS_fairagro.citation.publication.publicationIDType	MDS_fairagro.citation.publication.publicationIDType	The type of identifier that uniquely identifies a related publication		text	30		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.citation.publication	MDS_fairagro
	MDS_fairagro.citation.publication.publicationIDNumber	MDS_fairagro.citation.publication.publicationIDNumber	The identifier for a related publication		text	31		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.citation.publication	MDS_fairagro
	MDS_fairagro.citation.publication.publicationURL	MDS_fairagro.citation.publication.publicationURL	The URL form of the identifier entered in the Identifier field, e.g. the DOI URL if a DOI was entered in the Identifier field. Used to display what was entered in the ID Type and ID Number fields as a link. If what was entered in the Identifier field has no URL form, the URL of the publication webpage is used, e.g. a journal article		text	32		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.citation.publication	MDS_fairagro
	MDS_fairagro.citation.relatedDatasets	MDS_fairagro.citation.relatedDatasets	'Information, such as a persistent ID or citation, about a related dataset, such as previous research on the Dataset''s subject'		text	33		TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	MDS_fairagro.citation	MDS_fairagro
	MDS_fairagro.generalExtended	MDS_fairagro.generalExtended	A set of generic metadata for datasets		none	34		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		MDS_fairagro
	MDS_fairagro.generalExtended.resourceType	MDS_fairagro.generalExtended.resourceType	The nature or genre of the resource.		text	35		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.generalExtended	MDS_fairagro
	MDS_fairagro.generalExtended.accessRights	MDS_fairagro.generalExtended.accessRights	Information about who access the resource or an indication of its security status.		text	36		TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	MDS_fairagro.generalExtended	MDS_fairagro
	MDS_fairagro.generalExtended.yieldMeasurementMethod	MDS_fairagro.generalExtended.yieldMeasurementMethod	Information on how the yield measurement of the dataset was generated.		text	37		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.generalExtended	MDS_fairagro
	MDS_fairagro.generalExtended.dataSource	MDS_fairagro.generalExtended.dataSource	Experiment type or data source from which the dataset was generated.		text	38		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.generalExtended	MDS_fairagro
	MDS_fairagro.generalExtended.sourceRDI	MDS_fairagro.generalExtended.sourceRDI	The original Research Data Infrastructure that the dataset was published by.		none	39		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.generalExtended	MDS_fairagro
	MDS_fairagro.generalExtended.sourceRDI.sourceRDIName	MDS_fairagro.generalExtended.sourceRDI.sourceRDIName	The name of the original Research Data Infrastructure that the dataset was published by.		text	40		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.generalExtended.sourceRDI	MDS_fairagro
	MDS_fairagro.generalExtended.sourceRDI.sourceRDIURI	MDS_fairagro.generalExtended.sourceRDI.sourceRDIURI	The landing page of the original Research Data Infrastructure that the dataset was published by.		text	41		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.generalExtended.sourceRDI	MDS_fairagro
	MDS_fairagro.generalExtended.sourceDatasetURI	MDS_fairagro.generalExtended.sourceDatasetURI	A link to the original landing page of the dataset.		text	42		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.generalExtended	MDS_fairagro
	MDS_fairagro.generalExtended.license	MDS_fairagro.generalExtended.license	The terms under which this dataset has been published.		text	43		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.generalExtended	MDS_fairagro
	MDS_fairagro.geographic	MDS_fairagro.geographic	A set of geographic metadata		none	44		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		MDS_fairagro
	MDS_fairagro.geographic.geographicCoverage	MDS_fairagro.geographic.geographicCoverage	Information on the geographic coverage of the data. Includes the total geographic scope of the data.		none	45		FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	MDS_fairagro.geographic	MDS_fairagro
	MDS_fairagro.geographic.geographicCoverage.city	MDS_fairagro.geographic.geographicCoverage.city	The name of the city that the Dataset is about. Use GeoNames for correct spelling and avoid abbreviations.		text	46		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.geographic.geographicCoverage	MDS_fairagro
	MDS_fairagro.geographic.geographicCoverage.country	MDS_fairagro.geographic.geographicCoverage.country	The country or nation that the Dataset is about.		text	47		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.geographic.geographicCoverage	MDS_fairagro
	MDS_fairagro.geographic.geographicBoundingBox	MDS_fairagro.geographic.geographicBoundingBox	'The fundamental geometric description for any Dataset that models geography is the geographic bounding box. It describes the minimum box, defined by west and east longitudes and north and south latitudes, which includes the largest geographic extent of the  Dataset''s geographic coverage. This element is used in the first pass of a coordinate-based search. Inclusion of this element in the codebook is recommended, but is required if the bound polygon box is included.'		none	48		FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	MDS_fairagro.geographic	MDS_fairagro
	MDS_fairagro.geographic.geographicBoundingBox.westLongitude	MDS_fairagro.geographic.geographicBoundingBox.westLongitude	Westernmost coordinate delimiting the geographic extent of the Dataset. A valid range of values,  expressed in decimal degrees, is -180.0 <= West  Bounding Longitude Value <= 180.0.		text	49		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.geographic.geographicBoundingBox	MDS_fairagro
	MDS_fairagro.geographic.geographicBoundingBox.eastLongitude	MDS_fairagro.geographic.geographicBoundingBox.eastLongitude	Easternmost coordinate delimiting the geographic extent of the Dataset. A valid range of values,  expressed in decimal degrees, is -180.0 <= East Bounding Longitude Value <= 180.0.		text	50		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.geographic.geographicBoundingBox	MDS_fairagro
	MDS_fairagro.geographic.geographicBoundingBox.northLatitude	MDS_fairagro.geographic.geographicBoundingBox.northLatitude	Northernmost coordinate delimiting the geographic extent of the Dataset. A valid range of values,  expressed in decimal degrees, is -90.0 <= North Bounding Latitude Value <= 90.0.		text	51		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.geographic.geographicBoundingBox	MDS_fairagro
	MDS_fairagro.geographic.geographicBoundingBox.southLatitude	MDS_fairagro.geographic.geographicBoundingBox.southLatitude	Southernmost coordinate delimiting the geographic extent of the Dataset. A valid range of values,  expressed in decimal degrees, is -90.0 <= South Bounding Latitude Value <= 90.0.		text	52		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.geographic.geographicBoundingBox	MDS_fairagro
	MDS_fairagro.crop	MDS_fairagro.crop	A set of metadata describing crops.		none	53		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		MDS_fairagro
	MDS_fairagro.crop.crop	MDS_fairagro.crop.crop	A specific crop entity that is part of the dataset.		none	54		FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	MDS_fairagro.crop	MDS_fairagro
	MDS_fairagro.crop.crop.cropSpecies	MDS_fairagro.crop.crop.cropSpecies	Taxonomic crop species that is part of the dataset.		text	55		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.crop.crop	MDS_fairagro
	MDS_fairagro.crop.crop.cropSpeciesURI	MDS_fairagro.crop.crop.cropSpeciesURI	Reference to a resource (e.g. a terminology concept) representing a crop species that is part of the dataset.		text	56		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.crop.crop	MDS_fairagro
	MDS_fairagro.crop.crop.cropCultivar	MDS_fairagro.crop.crop.cropCultivar	A plant type cultivated through human manipulation that is part of the dataset.		text	57		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.crop.crop	MDS_fairagro
	MDS_fairagro.crop.crop.cropCultivarURI	MDS_fairagro.crop.crop.cropCultivarURI	Reference to a resource (e.g. a terminology concept) representing a crop cultivar that is part of the dataset.		text	58		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.crop.crop	MDS_fairagro
	MDS_fairagro.crop.crop.cropCultivarOrigin	MDS_fairagro.crop.crop.cropCultivarOrigin	The country a cultivar was bred in.		text	59		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.crop.crop	MDS_fairagro
	MDS_fairagro.crop.crop.cropCultivarReleaseYear	MDS_fairagro.crop.crop.cropCultivarReleaseYear	The year a cultivar was released in.		text	60		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.crop.crop	MDS_fairagro
	MDS_fairagro.crop.crop.cropVariety	MDS_fairagro.crop.crop.cropVariety	A plant variety that is part of the dataset and that is a member of a defined group of plants, selected from within a species, with a common set of characteristics.		text	61		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.crop.crop	MDS_fairagro
	MDS_fairagro.crop.crop.cropVarietyURI	MDS_fairagro.crop.crop.cropVarietyURI	Reference to a resource (e.g. a terminology concept) representing a crop variety that is part of the dataset.		text	62		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.crop.crop	MDS_fairagro
	MDS_fairagro.crop.crop.cropSowingPeriod	MDS_fairagro.crop.crop.cropSowingPeriod	A time period when the described crop was planted.		text	63		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.crop.crop	MDS_fairagro
	MDS_fairagro.crop.crop.cropResiduesRemoval	MDS_fairagro.crop.crop.cropResiduesRemoval	Indicator if/how much residue of the described crop after harvest was removed.		text	64		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.crop.crop	MDS_fairagro
	MDS_fairagro.crop.crop.cropResiduesIncorporation	MDS_fairagro.crop.crop.cropResiduesIncorporation	Indicator if crop residue was incorporated into the soil after harvesting.		text	65		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.crop.crop	MDS_fairagro
	MDS_fairagro.crop.crop.cropResiduesBurning	MDS_fairagro.crop.crop.cropResiduesBurning	Indicator if crop residue was burned after harvesting.		text	66		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.crop.crop	MDS_fairagro
	MDS_fairagro.crop.crop.cropIccCode	MDS_fairagro.crop.crop.cropIccCode	Identifier from the International Code of Nomenclature for algae, fungi, and plants		text	67		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.crop.crop	MDS_fairagro
	MDS_fairagro.soil	MDS_fairagro.soil	A set of metadata describing soils.		none	68		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		MDS_fairagro
	MDS_fairagro.soil.soil	MDS_fairagro.soil.soil	A specific soil described in the dataset.		none	69		FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	MDS_fairagro.soil	MDS_fairagro
	MDS_fairagro.soil.soil.soilTexture	MDS_fairagro.soil.soil.soilTexture	Indication of relative contents of particles in the soil described in the dataset.		text	70		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.soil.soil	MDS_fairagro
	MDS_fairagro.soil.soil.soilTextureURI	MDS_fairagro.soil.soil.soilTextureURI	Reference to a resource (e.g. a terminology concept) representing a soil texture that is part of the dataset.		text	71		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.soil.soil	MDS_fairagro
	MDS_fairagro.soil.soil.soilInitialSamplingDate	MDS_fairagro.soil.soil.soilInitialSamplingDate	Date when a specific soil that is part of the dataset was sampled.		text	72		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.soil.soil	MDS_fairagro
	MDS_fairagro.soil.soil.soilBulkDensity	MDS_fairagro.soil.soil.soilBulkDensity	The mass of material particles divided by the bulk volume.		text	73		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.soil.soil	MDS_fairagro
	MDS_fairagro.soil.soil.soilPH	MDS_fairagro.soil.soil.soilPH	Hydrogen ion concentration in the soil.		text	74		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.soil.soil	MDS_fairagro
	MDS_fairagro.soil.soil.soilOrganicCarbon	MDS_fairagro.soil.soil.soilOrganicCarbon	Percentual share of solid carbon in the soil.		text	75		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.soil.soil	MDS_fairagro
	MDS_fairagro.soil.soil.soilTotalCarbon	MDS_fairagro.soil.soil.soilTotalCarbon	The total amount of carbon in the soil.		text	76		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.soil.soil	MDS_fairagro
	MDS_fairagro.soil.soil.soilTotalNitrogen	MDS_fairagro.soil.soil.soilTotalNitrogen	The total amount of nitrogen in the soil.		text	77		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.soil.soil	MDS_fairagro
	MDS_fairagro.soil.soil.soilPhosphorus	MDS_fairagro.soil.soil.soilPhosphorus	The amount of phosphorus in the soil.		text	78		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.soil.soil	MDS_fairagro
	MDS_fairagro.soil.soil.soilPotassium	MDS_fairagro.soil.soil.soilPotassium	The amount of potassium in the soil.		text	79		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.soil.soil	MDS_fairagro
	MDS_fairagro.soil.soil.soilMagnesium	MDS_fairagro.soil.soil.soilMagnesium	The amount of magnesium in the soil.		text	80		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.soil.soil	MDS_fairagro
	MDS_fairagro.soil.soil.soilCalcium	MDS_fairagro.soil.soil.soilCalcium	The amount of calcium in the soil.		text	81		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.soil.soil	MDS_fairagro
	MDS_fairagro.soil.soil.soilBoron	MDS_fairagro.soil.soil.soilBoron	The amount of boron in the soil.		text	82		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.soil.soil	MDS_fairagro
	MDS_fairagro.soil.soil.soilCopper	MDS_fairagro.soil.soil.soilCopper	The amount of copper in the soil.		text	83		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.soil.soil	MDS_fairagro
	MDS_fairagro.soil.soil.soilManganese	MDS_fairagro.soil.soil.soilManganese	The amount of manganese in the soil.		text	84		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.soil.soil	MDS_fairagro
	MDS_fairagro.soil.soil.soilTopDepth	MDS_fairagro.soil.soil.soilTopDepth	The depth of the top part of a soil layer.		text	85		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.soil.soil	MDS_fairagro
	MDS_fairagro.soil.soil.soilBottomDepth	MDS_fairagro.soil.soil.soilBottomDepth	The depth of the bottom part of a soil layer.		text	86		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.soil.soil	MDS_fairagro
	MDS_fairagro.soil.soil.soilAvailableWaterContent	MDS_fairagro.soil.soil.soilAvailableWaterContent	Quantity of water present in the soil and usable by plants, classically defined as the difference between moisture at field capacity and moisture at wilting point.		text	87		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.soil.soil	MDS_fairagro
	MDS_fairagro.chemicalSubstance	MDS_fairagro.chemicalSubstance	A set of metadata describing chemical substances such as fertilizers and pesticides.		none	88		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		MDS_fairagro
	MDS_fairagro.chemicalSubstance.chemicalSubstance	MDS_fairagro.chemicalSubstance.chemicalSubstance	A specific chemical substance described in the dataset.		none	89		FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	MDS_fairagro.chemicalSubstance	MDS_fairagro
	MDS_fairagro.chemicalSubstance.chemicalSubstance.chemicalSubstanceName	MDS_fairagro.chemicalSubstance.chemicalSubstance.chemicalSubstanceName	The name of a chemical substance.		text	90		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.chemicalSubstance.chemicalSubstance	MDS_fairagro
	MDS_fairagro.chemicalSubstance.chemicalSubstance.chemicalSubstanceApprovalNumber	MDS_fairagro.chemicalSubstance.chemicalSubstance.chemicalSubstanceApprovalNumber	The approval number if a chemical substance registered by an approval agency.		text	91		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.chemicalSubstance.chemicalSubstance	MDS_fairagro
#controlledVocabulary	DatasetField	Value	identifier	displayOrder
