#metadataBlock	name	dataverseAlias	displayName	blockURI
	MDS_fairagro		MDS_fairagro	
#datasetField	name	title	description	watermark	fieldType	displayOrder	displayFormat	advancedSearchField	allowControlledVocabulary	allowmultiples	facetable	displayoncreate	required	parent	metadatablock_id	termURI
	MDS_fairagro.soil.soil.soilAvailableWaterContent	MDS_fairagro.soil.soil.soilAvailableWaterContent	Quantity of water present in the soil and usable by plants, classically defined as the difference between moisture at field capacity and moisture at wilting point in m³/m³.		text	99		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.soil.soil	MDS_fairagro
	MDS_fairagro.soil.soil.soilOrganicCarbon	MDS_fairagro.soil.soil.soilOrganicCarbon	Percentual share of solid carbon in the soil.		text	100		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.soil.soil	MDS_fairagro
	MDS_fairagro.soil.soil.soilTotalCarbon	MDS_fairagro.soil.soil.soilTotalCarbon	Percentual total amount of carbon in the soil.		text	101		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.soil.soil	MDS_fairagro
	MDS_fairagro.soil.soil.soilTotalNitrogen	MDS_fairagro.soil.soil.soilTotalNitrogen	Percentual total amount of nitrogen in the soil.		text	102		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.soil.soil	MDS_fairagro
	MDS_fairagro.plot	MDS_fairagro.plot	A set of metadata describing plots.		none	103		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		MDS_fairagro
	MDS_fairagro.plot.plot	MDS_fairagro.plot.plot	A plot of land is an area of land with a particular ownership, land use, or other characteristic. A plot is frequently used as the basis for a cadastre or land registration system.		none	104		FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	MDS_fairagro.plot	MDS_fairagro
	MDS_fairagro.plot.plot.plotLocation	MDS_fairagro.plot.plot.plotLocation	The geolocation of the plot.		none	105		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.plot.plot	MDS_fairagro
	MDS_fairagro.plot.plot.plotLocation.plotLocationDescription	MDS_fairagro.plot.plot.plotLocation.plotLocationDescription	'A description of the plot''s location'		text	106		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.plot.plot.plotLocation	MDS_fairagro
	MDS_fairagro.plot.plot.plotLocation.plotLocationBoundingBox	MDS_fairagro.plot.plot.plotLocation.plotLocationBoundingBox			none	107		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.plot.plot.plotLocation	MDS_fairagro
	MDS_fairagro.plot.plot.plotLocation.plotLocationBoundingBox.plotLocationWestLongitude	MDS_fairagro.plot.plot.plotLocation.plotLocationBoundingBox.plotLocationWestLongitude	Westernmost coordinate delimiting the geographic extent of the plot. A valid range of values,  expressed in decimal degrees, is -180.0 <= West  Bounding Longitude Value <= 180.0.		text	108		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.plot.plot.plotLocation.plotLocationBoundingBox	MDS_fairagro
	MDS_fairagro.plot.plot.plotLocation.plotLocationBoundingBox.plotLocationEastLongitude	MDS_fairagro.plot.plot.plotLocation.plotLocationBoundingBox.plotLocationEastLongitude	Easternmost coordinate delimiting the geographic extent of the plot. A valid range of values,  expressed in decimal degrees, is -180.0 <= East Bounding Longitude Value <= 180.0.		text	109		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.plot.plot.plotLocation.plotLocationBoundingBox	MDS_fairagro
	MDS_fairagro.plot.plot.plotLocation.plotLocationBoundingBox.plotLocationNorthLatitude	MDS_fairagro.plot.plot.plotLocation.plotLocationBoundingBox.plotLocationNorthLatitude	Northernmost coordinate delimiting the geographic extent of the plot. A valid range of values,  expressed in decimal degrees, is -90.0 <= North Bounding Latitude Value <= 90.0.		text	110		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.plot.plot.plotLocation.plotLocationBoundingBox	MDS_fairagro
	MDS_fairagro.plot.plot.plotLocation.plotLocationBoundingBox.plotLocationSouthLatitude	MDS_fairagro.plot.plot.plotLocation.plotLocationBoundingBox.plotLocationSouthLatitude	Southernmost coordinate delimiting the geographic extent of the plot. A valid range of values,  expressed in decimal degrees, is -90.0 <= South Bounding Latitude Value <= 90.0.		text	111		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.plot.plot.plotLocation.plotLocationBoundingBox	MDS_fairagro
	MDS_fairagro.plot.plot.plotCropYield	MDS_fairagro.plot.plot.plotCropYield	The amount of plant crop (such as cereal, grain or legume) harvested per unit area for a given time in dt/ha.		text	112		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.plot.plot	MDS_fairagro
	MDS_fairagro.plot.plot.plotElevation	MDS_fairagro.plot.plot.plotElevation	Altitude, like elevation, is the distance above sea level in meters.		text	113		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.plot.plot	MDS_fairagro
	MDS_fairagro.plot.plot.plotSize	MDS_fairagro.plot.plot.plotSize	The size of a specific plot measured in m².		text	114		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.plot.plot	MDS_fairagro
	MDS_fairagro.plot.plot.plotSpatialReferenceSystem	MDS_fairagro.plot.plot.plotSpatialReferenceSystem	The spatial reference system (SRS) or coordinate reference system (CRS) used to express the geographic information of a plot.		text	115		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.plot.plot	MDS_fairagro
	MDS_fairagro.sensor	MDS_fairagro.sensor	A set of metadata describing sensors.		none	116		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		MDS_fairagro
	MDS_fairagro.sensor.sensor	MDS_fairagro.sensor.sensor	A sensor entity represents a specific sensor, that is described in a dataset, or was used to create measurements in it.		none	117		FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	MDS_fairagro.sensor	MDS_fairagro
	MDS_fairagro.sensor.sensor.sensorIsHostedBy	MDS_fairagro.sensor.sensor.sensorIsHostedBy	Relation between a sensor and the platform that it is mounted on or hosted by.		none	118		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.sensor.sensor	MDS_fairagro
	MDS_fairagro.sensor.sensor.sensorIsHostedBy.sensorPlatformType	MDS_fairagro.sensor.sensor.sensorIsHostedBy.sensorPlatformType	The specific type of a platform a sensor is hosted by.		text	119		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.sensor.sensor.sensorIsHostedBy	MDS_fairagro
	MDS_fairagro.sensor.sensor.sensorIsHostedBy.sensorPlatformTypeURI	MDS_fairagro.sensor.sensor.sensorIsHostedBy.sensorPlatformTypeURI	Reference to a resource (e.g. a terminology concept) representing a platform type that is part of the dataset.		text	120		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.sensor.sensor.sensorIsHostedBy	MDS_fairagro
	MDS_fairagro.sensor.sensor.sensorIsHostedBy.sensorPlatformModelName	MDS_fairagro.sensor.sensor.sensorIsHostedBy.sensorPlatformModelName	Name of a specific platform model.		text	121		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.sensor.sensor.sensorIsHostedBy	MDS_fairagro
	MDS_fairagro.sensor.sensor.sensorIsHostedBy.sensorPlatformManufacturerName	MDS_fairagro.sensor.sensor.sensorIsHostedBy.sensorPlatformManufacturerName	Name of the manufacturer of a specific platform.		text	122		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.sensor.sensor.sensorIsHostedBy	MDS_fairagro
	MDS_fairagro.sensor.sensor.sensorActivityType	MDS_fairagro.sensor.sensor.sensorActivityType	Describes if the sensor is an active or a passive sensor.		text	123		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.sensor.sensor	MDS_fairagro
	MDS_fairagro.sensor.sensor.sensorSensorType	MDS_fairagro.sensor.sensor.sensorSensorType	Describes what type of information the sensor measures.		text	124		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.sensor.sensor	MDS_fairagro
	MDS_fairagro.sensor.sensor.sensorBandCategory	MDS_fairagro.sensor.sensor.sensorBandCategory	Describes if a sensor uses single, multi or hyper spectral bands.		text	125		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.sensor.sensor	MDS_fairagro
	MDS_fairagro.sensor.sensor.sensorSpectralBand	MDS_fairagro.sensor.sensor.sensorSpectralBand	Describes a specific spectral band(s) of a sensor.		text	126		TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	MDS_fairagro.sensor.sensor	MDS_fairagro
	MDS_fairagro.agriculturalProcess	MDS_fairagro.agriculturalProcess	A set of metadata describing planned processes which occur in an agricultural field.		none	127		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		MDS_fairagro
	MDS_fairagro.agriculturalProcess.agriculturalProcess	MDS_fairagro.agriculturalProcess.agriculturalProcess	An agricultural process entity represents a specific agricultural process, that is described in a dataset.		none	128		FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	MDS_fairagro.agriculturalProcess	MDS_fairagro
	MDS_fairagro.agriculturalProcess.agriculturalProcess.agriculturalProcessName	MDS_fairagro.agriculturalProcess.agriculturalProcess.agriculturalProcessName	The name of a planned process which occurs in an agricultural field.		text	129		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.agriculturalProcess.agriculturalProcess	MDS_fairagro
	MDS_fairagro.chemicalSubstance	MDS_fairagro.chemicalSubstance	A set of metadata describing chemical substances such as fertilizers and pesticides.		none	130		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		MDS_fairagro
	MDS_fairagro.chemicalSubstance.chemicalSubstance	MDS_fairagro.chemicalSubstance.chemicalSubstance	A specific chemical substance described in the dataset.		none	131		FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	MDS_fairagro.chemicalSubstance	MDS_fairagro
	MDS_fairagro.chemicalSubstance.chemicalSubstance.chemicalSubstanceName	MDS_fairagro.chemicalSubstance.chemicalSubstance.chemicalSubstanceName	The name of a chemical substance.		text	132		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.chemicalSubstance.chemicalSubstance	MDS_fairagro
	MDS_fairagro.chemicalSubstance.chemicalSubstance.chemicalSubstanceApprovalNumber	MDS_fairagro.chemicalSubstance.chemicalSubstance.chemicalSubstanceApprovalNumber	The approval number if a chemical substance registered by an approval agency.		text	133		TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	MDS_fairagro.chemicalSubstance.chemicalSubstance	MDS_fairagro
#controlledVocabulary	DatasetField	Value	identifier	displayOrder
